Interval (MS Excel Serial Value),Description,Device,OvrFd In,OvrFd Off,In Abnd,In Ans,In,Max Wait (Seconds Value),Avg Wait (Seconds Value),Avg In Ans (Seconds Value),Avg Abnd (Seconds Value),% Svc (Other Value),Tot Tlk (Seconds Value),Adv,Att Ret Abnd,Avg Answer (Other Value),Abnd After EM,Abnd Before EM,End On-Hold,Esc,Esc To,In Abnd Unique,Max Concr,Out Ans,Out,Out Fail,All Ans,All,UnMon,Trans In,Unrtrnd,Ans <= 15s,Abnd <= 60s,Max Call (Seconds Value),Max Held (Seconds Value),Max Talk (Seconds Value),Tot Call (Seconds Value),Tot Held (Seconds Value),Tot Rng (Seconds Value),Avg Call (Seconds Value),Avg Held (Seconds Value),Avg Rng (In/Out) (Seconds Value),Avg Tlk (Seconds Value),Alerting (Seconds Value),Available (Seconds Value),Busy (Seconds Value),Handling (Seconds Value),N/A (Seconds Value)
46031.08333333334,Call Queue 05,441733372739.0,0.0,0.0,0.0,9.0,9.0,133.8839936519302,18.421295376447002,18.320003912645028,10.669477899409598,88.88888888888889,2994.582058804455,1.0,0.0,18.320003912645028,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,8.0,0.0,1136.3290080710465,94.04521933442022,1021.9412140263437,3383.819468574807,298.4980660615923,90.73934370876023,375.97994095275635,33.166451784621366,10.08214930097336,332.73133986716164,52.04423183166362,3066.3249172403725,3526.1225211113565,3474.078289279693,607.5525616482706
46031.125,Call Queue 03,441733372731.0,0.0,0.0,2.0,7.0,9.0,121.83179953056606,23.527211313617986,23.653938054377765,22.217136749695783,14.285714285714285,1675.8305225449146,0.0,1.0,23.653938054377765,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,1.0,1.0,920.6253077451007,146.89487022814626,758.6683173756053,1951.088146657857,223.00374182341042,52.253882289532115,278.72687809397956,31.857677403344347,7.464840327076017,239.40436036355922,34.18291806712935,4911.3244900896725,2020.7737381186682,1986.590820051539,267.9017717916598
46031.125,Call Queue 04,441733372734.0,0.0,0.0,0.0,5.0,5.0,42.39809967572808,10.81125796053422,9.358991858158184,8.126446497815685,60.0,1309.6739009957128,0.0,0.0,9.358991858158184,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,806.1115885812065,73.2394377080438,724.614349519987,1408.1772197349933,73.74755510389343,24.755763635387062,281.63544394699863,14.749511020778685,4.951152727077412,261.93478019914255,24.780444384329048,5047.038886407664,1494.0809409800395,1469.3004965957105,658.8801726122964
46031.125,Call queue 02,441733372735.0,0.0,0.0,0.0,3.0,3.0,85.89185140516753,13.119081542911735,13.046894741198619,8.195272688935347,100.0,838.3001009006689,0.0,0.0,13.046894741198619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,1040.103069200208,157.95180068848867,866.0951721093384,988.4447966287743,129.08372000997628,28.081300957505462,329.4815988762581,43.02790666999209,7.0203252393763655,279.43336696688965,14.3806257591938,5502.264172136004,1028.0210949319155,1013.6404691727216,669.7147329320806
46031.125,Call Queue 05,441733372739.0,0.0,0.0,0.0,7.0,7.0,48.437082660803284,13.88028518148944,13.154095288359963,12.349550144513557,71.42857142857143,2013.4153428838738,0.0,0.0,13.154095288359963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,0.0,5.0,0.0,1291.9313101718358,149.10188720651007,1136.3559394515905,2272.756504827643,235.76262674027666,23.578535203492116,324.67950068966326,33.68037524861095,3.368362171927445,287.6307632691248,22.410477563285006,4103.694464234985,2411.458255531438,2389.0477779681532,684.8472802335762
46031.16666666666,Call Queue 03,441733372731.0,0.0,0.0,0.0,7.0,7.0,84.45423947316537,12.68523985917656,11.0875404062127,10.637254143433548,57.14285714285714,1389.6180837149811,0.0,0.0,11.0875404062127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,1.0,4.0,0.0,582.0394958056098,48.54724854879134,512.5575259026754,1595.1133134146464,134.08214744192486,71.41308225774036,227.87333048780664,19.154592491703553,10.201868893962908,198.51686910214016,40.85381780773486,5120.331713025378,1703.1334427128497,1662.2796249051148,376.53484426177283
46031.16666666666,Call Queue 04,441733372734.0,0.0,0.0,0.0,2.0,2.0,76.78647587222237,12.827517217057595,12.443528233909243,10.089355625479367,100.0,270.2622277903041,0.0,0.0,12.443528233909243,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,530.3965059814366,148.2914555635558,354.35816183518665,361.6544107857691,68.06655135873416,23.32563163673081,180.82720539288454,34.03327567936708,11.662815818365406,135.13111389515205,7.0232594469208856,6457.918917553718,392.301936202551,385.27867675563016,349.7791462437313
46031.16666666666,Call queue 02,441733372735.0,0.0,0.0,0.0,2.0,2.0,10.538370090301303,2.0,1.818317609980944,1.7000431406999044,100.0,429.7848149666999,0.0,0.0,1.818317609980944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,627.9462130776725,141.37620811848385,466.98294999115325,515.6946675852639,65.81191714434297,20.097935474221007,257.84733379263196,32.905958572171485,10.048967737110504,214.89240748334996,7.532589812146294,6426.8839763551405,538.425913081101,530.8933232689548,234.69011056375803
46031.16666666666,Call Queue 05,441733372739.0,0.0,0.0,0.0,4.0,4.0,29.6636058231637,7.0598252639573555,6.027289596504258,5.363928801672949,50.0,1262.6218033222524,0.0,0.0,6.027289596504258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,995.5745752515245,74.93279283344673,913.5606241656901,1357.8374272159076,82.28263949364631,12.93298440000909,339.4593568039769,20.57065987341158,3.2332461000022725,315.6554508305631,20.98912321986699,5242.080862319004,1409.4329743033572,1388.4438510834902,548.4861633776387
46031.20833333334,Call Queue 03,441733372731.0,0.0,0.0,1.0,5.0,6.0,25.2113054543992,7.601810287577623,8.342320585812846,4.213094341046892,60.0,1558.3978326659744,0.0,1.0,8.342320585812846,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,3.0,0.0,894.4578079960012,80.162602594053,806.0800198390233,1650.797978740819,73.6722257269684,18.7279203478761,330.1595957481638,14.73444514539368,3.7455840695752203,311.6795665331949,28.258262347655815,4898.763403052469,1706.8012914226335,1678.5430290749778,594.4353055248974
46031.20833333334,Call Queue 04,441733372734.0,0.0,0.0,0.0,3.0,3.0,56.241917635715474,10.993275218177867,10.378069333396521,10.054820686838008,66.66666666666666,725.7582314076496,0.0,0.0,10.378069333396521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,971.6565573323622,129.9340143566813,830.2669024414729,819.8789958260725,73.52216031298924,20.598604105433783,273.2929986086908,24.507386770996415,6.8662013684779275,241.91941046921653,12.698846580789919,12106.990394377035,883.857502872657,871.1586562918671,1409.1521027503081
46031.20833333334,Call queue 02,441733372735.0,0.0,0.0,1.0,3.0,4.0,82.97785279094961,20.76109685157988,22.75207520072617,17.511787809867997,66.66666666666666,531.1665849765993,0.0,0.0,22.75207520072617,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,556.1085469252774,170.91200801694018,371.0491538058062,644.9455723377974,92.51306487871285,21.26592248248531,214.9818574459325,30.837688292904286,7.0886408274951025,177.0555283255331,13.177661189365306,9490.970722826456,664.6521408210261,651.4744796316609,644.3771363525169
46031.20833333334,Call Queue 05,441733372739.0,0.0,0.0,0.0,11.0,11.0,61.66322505236083,13.204441390336463,12.57946186407791,12.095506532370218,72.72727272727273,4119.109090427209,0.0,0.0,12.57946186407791,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,8.0,0.0,1033.0339837948757,37.76341265966822,989.7044696783273,4308.01557705905,144.1109605931656,44.795526038675185,391.63777973264087,13.10099641756051,4.072320548970471,374.4644627661099,64.94098856443884,5866.838632626256,4516.514493593056,4451.573505028617,416.6468737806884
46031.25,Call Queue 03,441733372731.0,0.0,0.0,0.0,12.0,12.0,104.7323657764619,18.785314526151918,20.549185917720376,16.639835491937852,50.0,2716.2925058895944,0.0,0.0,20.549185917720376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,6.0,0.0,705.0751240969344,134.21206989192535,556.4231344840675,3159.6490918229715,374.0430702718077,69.3135156615696,263.3040909852476,31.170255855983978,5.776126305130799,226.35770882413286,43.845371223589126,7221.085999929738,3204.272394186856,3160.427022963267,374.6416058834059
46031.25,Call Queue 04,441733372734.0,0.0,0.0,0.0,10.0,10.0,118.12424489692032,18.302994549832874,17.6895723337626,16.465008308873145,70.0,6506.859818406394,1.0,0.0,17.6895723337626,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,7.0,0.0,1521.060675516279,106.59705820682221,1404.1364121044712,6780.202852232104,226.04157691346552,47.301456912243616,678.0202852232104,22.60415769134655,4.730145691224362,650.6859818406394,50.30846979104771,9717.877433019163,7199.992437432206,7149.683967641158,1082.130129548629
46031.25,Call queue 02,441733372735.0,0.0,0.0,1.0,4.0,5.0,19.89684531399677,4.103143054050857,3.80591270077536,2.94206958293925,100.0,648.5285715036115,0.0,0.0,3.80591270077536,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,1.0,482.9202110874143,60.256851045013164,414.55307882209627,769.033142367639,103.88054064627843,16.624030217749127,192.25828559190975,25.97013516156961,4.156007554437282,162.13214287590287,17.735965645476362,12942.795130333743,826.8089922716786,809.0730266262022,630.3958773945787
46031.25,Call Queue 05,441733372739.0,0.0,0.0,1.0,14.0,15.0,120.74478315109027,19.028830530775902,20.43192318406507,10.49927348324656,35.714285714285715,2709.6317417761434,0.0,1.0,20.43192318406507,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,14.0,15.0,0.0,0.0,1.0,5.0,1.0,732.4490159379313,82.40403888892554,637.0109358900195,3060.8304214477084,215.70746364940004,135.49121602216536,218.63074438912204,15.407675974957145,9.67794400158324,193.54512441258166,82.79471693078555,10459.728814184444,3347.111855114926,3264.3171381841407,593.1593307006303
46031.29166666666,Call Queue 03,441733372731.0,0.0,0.0,0.0,8.0,8.0,94.04115832499019,13.135445554543262,12.70274603383322,10.91912629053162,75.0,1276.7831072296838,0.0,0.0,12.70274603383322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,6.0,0.0,682.2288149713313,58.936144196863125,617.8597226324947,1504.2482133773512,192.75815658565966,39.04531825725887,188.0310266721689,24.094769573207458,4.338368695250986,159.59788840371047,27.684621628244912,8347.9234393558,1614.999074284223,1587.3144526559781,837.0774863599761
46031.29166666666,Call Queue 04,441733372734.0,0.0,0.0,0.0,10.0,10.0,61.29422000992963,8.4785866427723,7.400699379193163,4.938995155009989,60.0,1417.814417084686,0.0,0.0,7.400699379193163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.0,0.0,637.7418212549036,157.80018422327066,457.6062786373699,1815.0181500188278,299.5010704844015,97.70266244974047,181.5018150018828,29.950107048440152,9.770266244974048,141.7814417084686,55.737668562177575,14394.835519310534,1991.0806577900303,1935.3429892278527,1614.083822899437
46031.29166666666,Call queue 02,441733372735.0,0.0,0.0,1.0,8.0,9.0,41.67147270249938,11.740277529576511,11.37003696568724,11.145378428492931,62.5,2910.009074037363,0.0,0.0,11.37003696568724,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,5.0,1.0,1249.9641915911855,185.22307368895193,1038.6690440476486,3248.892875997569,251.5551385658789,87.32866339432722,406.1116094996961,31.444392320734863,10.916082924290903,363.7511342546704,46.969845847768454,10159.709665459406,3403.4437754079217,3356.4739295601535,836.8465591326735
46031.29166666666,Call Queue 05,441733372739.0,0.0,0.0,1.0,11.0,12.0,55.117369796317114,12.753931908297922,13.576353721246793,9.997858305486837,72.72727272727273,2326.6361925951496,0.0,0.0,13.576353721246793,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,8.0,1.0,754.9991349782159,38.748598510667705,707.6301474792466,2513.9477300510343,149.19935957143568,38.11217788444926,228.54070273191223,13.56357814285779,3.464743444040842,211.51238114501362,38.724501810768,11220.821508591562,2674.669678290812,2635.945176480044,504.508813117627
46031.33333333334,Call Queue 03,441733372731.0,0.0,0.0,0.0,23.0,23.0,89.36277936825066,18.68055267927549,16.38223393161194,14.46592794742399,39.130434782608695,10539.30139172386,2.0,0.0,16.38223393161194,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,23.0,0.0,1.0,0.0,9.0,0.0,1478.737157296519,196.55473013274494,1272.8462213995558,11625.141535045354,939.0641775259783,146.77596579551604,505.4409363063197,40.82887728373819,6.3815637302398285,458.23049529234174,83.59948820147432,4311.6110627947255,12366.505350915702,12282.905862714228,1321.8835862895708
46031.33333333334,Call Queue 04,441733372734.0,0.0,0.0,3.0,23.0,26.0,46.639683807630895,8.639615143736668,7.643530856400009,6.516181617487235,73.91304347826086,5831.477057807639,0.0,0.0,7.643530856400009,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,23.0,26.0,0.0,1.0,0.0,17.0,3.0,886.4224224938615,70.86693584209684,801.9115256205021,6585.342455081358,622.1636397795888,131.70175749413042,286.31923717745036,27.050593033895165,5.726163369310018,253.54248077424515,93.2056480569448,17051.66166576615,7039.652144177386,6946.446496120441,1108.686190056461
46031.33333333334,Call queue 02,441733372735.0,0.0,0.0,0.0,8.0,8.0,28.736447967452516,9.337202722444632,8.815758452809419,7.02420522058717,37.5,2309.633683971155,0.0,0.0,8.815758452809419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,3.0,0.0,909.4367660960294,179.4618210408702,719.1799489232147,2637.870997368002,283.03501766566274,45.20229573118402,329.73387467100025,35.37937720820784,5.650286966398003,288.70421049639435,30.217960968586414,20381.815004492524,2719.41979624878,2689.201835280194,2098.7651992586957
46031.33333333334,Call Queue 05,441733372739.0,0.0,0.0,1.0,32.0,33.0,104.93709205684164,26.690769018249938,23.379660554619136,19.695308028673452,34.375,8657.407075787547,2.0,1.0,23.379660554619136,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,32.0,33.0,2.0,0.0,0.0,11.0,1.0,1157.3894399688925,97.85205974563559,1048.300830080134,9858.77427626701,978.1380519582899,223.22914852117134,308.08669613334405,30.56681412369656,6.975910891286604,270.54397111836084,173.74460367066533,13302.341241945878,10402.066680198323,10228.322076527656,1495.5920778558002
46031.375,Call Queue 03,441733372731.0,0.0,0.0,1.0,30.0,31.0,165.21182398766268,22.568525164451266,23.249752201479115,14.544317420463692,53.333333333333336,7156.567173858059,0.0,0.0,23.249752201479115,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,31.0,32.0,0.0,0.0,0.0,16.0,0.0,829.4539936382522,58.950693006134635,756.3389692542391,7937.420717313979,474.84076721105527,316.2132021196938,264.58069057713266,15.828025573701842,10.200425874828833,238.55223912860197,98.65884454790174,10950.073649348897,8668.357159985319,8569.698315437417,1981.5691906657835
46031.375,Call Queue 04,441733372734.0,0.0,0.0,2.0,29.0,31.0,84.93449444674596,19.79608365073914,18.27910956377686,15.815616345914638,44.827586206896555,7944.040310065493,1.0,0.0,18.27910956377686,0.0,2.0,1.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,30.0,32.0,0.0,0.0,0.0,13.0,2.0,1102.5317280068364,117.49083181899282,979.1413096048761,8809.817381776757,764.2391963646518,105.039181393047,303.786806268164,26.35307573671213,3.5013060464349,273.932424485017,145.24600053538663,20832.446750810443,9404.49720612543,9259.251205590044,2163.0560430641276
46031.375,Call queue 02,441733372735.0,0.0,0.0,0.0,19.0,19.0,46.26432889036769,14.745228220487432,15.258333895383588,11.985118930728616,68.42105263157895,2891.9318002729547,0.0,0.0,15.258333895383588,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,20.0,21.0,0.0,1.0,1.0,13.0,0.0,747.8864299881104,133.76919978712996,605.8052877494748,3627.34462853597,663.4577598697601,75.7421772560586,190.9128751861037,34.91882946682948,3.78710886280293,152.2069368564713,104.01989962652677,22156.01417088633,3980.3024875464357,3876.282587919909,2663.6833415672327
46031.375,Call Queue 05,441733372739.0,0.0,0.0,4.0,34.0,38.0,88.81907175155882,19.534171588267355,18.103088821388944,18.068481655987483,52.94117647058824,6839.826752189121,0.0,1.0,18.103088821388944,0.0,4.0,1.0,0.0,0.0,4.0,5.0,1.0,2.0,1.0,35.0,40.0,0.0,0.0,0.0,18.0,3.0,602.0980153700541,45.517989594047265,544.044390218251,7672.167241772385,659.2810139457576,178.14946021508044,225.6519776991878,19.390618057228167,5.089984577573727,201.17137506438593,108.00409012062943,19404.071858611962,8201.820664450986,8093.816574330357,1194.1074769370498
46031.41666666666,Call Queue 03,441733372731.0,0.0,0.0,2.0,31.0,33.0,65.89009999227045,16.501059722576006,17.992211830074385,10.061136033797725,54.83870967741935,7231.062823804042,1.0,0.0,17.992211830074385,0.0,2.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,31.0,33.0,0.0,0.0,0.0,17.0,1.0,671.680179387808,56.08374376877378,607.2108075027846,8033.971055697672,617.327775913242,185.58045598038814,259.1603566354088,19.913799223007807,5.986466321948004,233.26009109045296,147.20776252978715,12376.29099769062,8297.520645499626,8150.312882969838,926.1883568097534
46031.41666666666,Call Queue 04,441733372734.0,0.0,0.0,1.0,22.0,23.0,92.3873005296023,14.012318749087399,12.868674020683635,12.4823493854245,54.54545454545454,6304.028432078201,0.0,0.0,12.868674020683635,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,23.0,24.0,0.0,0.0,0.0,12.0,1.0,726.651492505127,87.82402790236866,628.4993098185035,6964.436121117229,556.8873373576207,108.22582221238027,316.5652782326013,25.31306078898276,4.705470530973055,286.5467469126455,77.45712668205168,24149.135678706087,7135.327025593958,7057.869898911907,1115.5372956999568
46031.41666666666,Call queue 02,441733372735.0,0.0,0.0,4.0,16.0,20.0,124.30786252259657,16.980731708771646,16.404831396809655,12.974739287864061,62.5,4801.361863930763,1.0,1.0,16.404831396809655,0.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,16.0,20.0,0.0,0.0,0.0,10.0,3.0,772.5086409751443,114.87055271409069,617.0573065451055,5556.591118439949,413.1956203419314,342.0336341672546,347.2869449024968,25.82472627137071,21.377102135453413,300.0851164956727,83.02919707747945,21759.6935513255,5877.518089905046,5794.488892827566,1162.7883587694541
46031.41666666666,Call Queue 05,441733372739.0,0.0,0.0,6.0,41.0,47.0,74.80588868368201,17.004113469002167,14.76746858936084,10.55473645272281,53.65853658536586,7112.225509884869,0.0,0.0,14.76746858936084,0.0,6.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,41.0,47.0,0.0,1.0,1.0,22.0,5.0,740.1788190781614,204.76338258936119,523.7657254769497,9199.617149095433,1784.3718702396388,303.0197689709274,224.3809060754984,43.52126512779607,7.390726072461644,173.4689148752407,208.12377133925972,17913.764633226623,9952.53833093552,9744.41455959626,933.6970358378575
46031.45833333334,Call Queue 03,441733372731.0,0.0,0.0,4.0,47.0,51.0,93.80101249903814,26.990362024367055,28.196153776695656,21.62899179240296,42.5531914893617,9788.854435567908,1.0,0.0,28.196153776695656,0.0,4.0,1.0,0.0,0.0,4.0,5.0,1.0,1.0,0.0,48.0,52.0,1.0,0.0,0.0,20.0,3.0,777.4477423165524,55.881223961511424,709.2395783786661,10561.827995175912,449.3998913859347,330.45821435445447,224.7197445782109,9.561699816722015,6.884546132384468,208.27349862910444,180.85365604009635,11675.324501409428,11367.587265772861,11186.733609732764,2157.0882328177104
46031.45833333334,Call Queue 04,441733372734.0,0.0,0.0,0.0,43.0,43.0,82.909864693269,15.438557944788462,14.609108229045715,10.130785515098168,53.48837209302325,7357.783256590581,0.0,0.0,14.609108229045715,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,44.0,44.0,0.0,0.0,0.0,23.0,0.0,603.8791231333072,138.33832121232592,456.04725576634064,8802.049306427833,1193.0439107230852,257.06451444240304,204.69882107971705,27.74520722611826,5.842375328236433,171.11123852536235,245.70794033127447,27017.48126592862,9357.534237929587,9111.826297598313,3224.9844961417903
46031.45833333334,Call queue 02,441733372735.0,0.0,0.0,0.0,27.0,27.0,66.6260513364578,8.937329016246236,8.37888370110962,8.244381113586106,81.48148148148148,5793.242206533354,0.0,0.0,8.37888370110962,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,1.0,22.0,0.0,1238.2147594879207,425.7490743568184,801.7281772142974,7887.013759067286,1964.3511501650999,129.42040236883236,292.11162070619577,72.7537463024111,4.7933482358826796,214.564526167902,125.32420207096206,25834.014530542634,8213.578472767635,8088.254270696672,1952.406996689727
46031.45833333334,Call Queue 05,441733372739.0,0.0,0.0,5.0,64.0,69.0,158.95310235215027,23.84618106776297,22.0460058124425,18.32098903444164,45.3125,12761.528516919356,1.0,1.0,22.0460058124425,0.0,5.0,1.0,0.0,0.0,5.0,6.0,1.0,1.0,0.0,65.0,70.0,0.0,2.0,0.0,29.0,3.0,754.1638140535056,97.83553709040666,647.7749248533947,15184.82664981797,1996.9689770196514,432.9905489395706,237.26291640340577,31.202640265932054,6.661393060608779,199.39888307686493,315.1270217926027,16987.818868046186,16629.796240328727,16314.669218536126,2382.3848916250854
46031.5,Call Queue 03,441733372731.0,4.0,2.0,6.0,62.0,68.0,225.071548432267,41.97975669237452,42.233764178912196,30.47630042556546,32.25806451612903,22488.544319876775,0.0,1.0,42.233764178912196,1.0,5.0,1.0,0.0,0.0,6.0,12.0,3.0,4.0,1.0,65.0,72.0,0.0,2.0,1.0,20.0,4.0,877.4261683024735,51.116379320785875,799.0261561272159,23860.413537387405,649.6169543429376,757.1999533209631,384.8453796352807,10.477692811982864,11.64923005109174,362.7184567722061,355.80250522376593,0.0,22918.377757127197,22918.377757127197,2281.6222428728047
46031.5,Call Queue 04,441733372734.0,0.0,0.0,0.0,34.0,34.0,123.02705218189772,17.6502999372631,17.020444029209155,10.69505055921551,58.82352941176471,9773.743132903826,1.0,0.0,17.020444029209155,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,35.0,35.0,1.0,0.0,0.0,20.0,0.0,1135.2298313687356,141.17056114293288,975.7089961644157,11141.765582429309,1110.9760886316585,264.60654797893636,327.6989877185091,32.67576731269584,7.560187085112468,287.4630333207008,160.66731993646076,24095.73070124387,11704.768549369735,11544.101229433274,3799.5007493863945
46031.5,Call queue 02,441733372735.0,0.0,0.0,1.0,18.0,19.0,31.870168068310267,10.029442077483122,10.148072173108089,6.031824497874182,72.22222222222221,2486.8054512969316,0.0,0.0,10.148072173108089,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,20.0,21.0,0.0,1.0,0.0,13.0,1.0,569.0986027506138,156.26743880422083,393.3832160169683,3648.3004374770453,1003.919992408103,175.08332641334488,202.68335763761363,55.773332911561276,8.754166320667244,138.1558584053851,92.29254571614996,29819.768659706337,3981.964547220493,3889.672001504343,2198.2667930731723
46031.5,Call Queue 05,441733372739.0,0.0,0.0,5.0,59.0,64.0,150.62840583797032,20.20729597186603,18.68003581595919,12.50636580711076,52.54237288135594,16183.956429979693,1.0,2.0,18.68003581595919,0.0,5.0,0.0,0.0,0.0,5.0,9.0,2.0,2.0,0.0,61.0,66.0,1.0,0.0,1.0,31.0,4.0,1023.1468000132388,71.48912041733703,937.4472349146009,17358.058162686393,723.2844300040844,466.0992451671141,294.2043756387524,12.259058135662446,7.640971232247772,274.30434627084225,257.66311084387576,15463.566361220448,18682.763207664484,18425.10009682061,1853.6704311150713
46031.54166666666,Call Queue 03,441733372731.0,0.0,0.0,4.0,40.0,44.0,122.8901439676745,17.35096637212095,17.397952365567615,15.523009529889997,45.0,7988.920311114453,2.0,0.0,17.397952365567615,0.0,4.0,2.0,0.0,0.0,4.0,7.0,1.0,1.0,0.0,41.0,45.0,1.0,0.0,0.0,18.0,2.0,717.6707714393854,274.9545553841348,428.0629444931498,10833.200424619765,2515.6098765420124,336.88699288738013,270.83001061549413,62.890246913550314,8.216755924082442,199.72300777786134,193.60893278726826,11136.043196083812,11585.438795682525,11391.829862895256,2478.518008233664
46031.54166666666,Call Queue 04,441733372734.0,0.0,0.0,0.0,43.0,43.0,86.90860461562195,15.66674747769652,14.182998845454595,12.358899265127798,67.44186046511628,8559.197747232756,0.0,0.0,14.182998845454595,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,44.0,44.0,2.0,1.0,1.0,29.0,0.0,758.9194934350426,68.46481386869861,681.4264386402165,10206.92736590695,1328.08224489252,327.0810336370583,237.37040385830113,30.885633602151632,7.433659855387688,199.0511104007618,228.1494286322151,25624.681217042562,10450.181718577194,10222.032289944978,3525.1370643802406
46031.54166666666,Call queue 02,441733372735.0,0.0,0.0,1.0,19.0,20.0,29.91096603829591,7.760760411262588,7.5517586376781045,4.439401500959231,84.21052631578947,2953.8707616126867,2.0,0.0,7.5517586376781045,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,20.0,21.0,0.0,1.0,0.0,16.0,0.0,669.5424745241464,111.65006676803183,545.8655458632451,3413.5031584513536,367.83239198686846,96.63158405452438,179.65806097112386,19.359599578256233,4.831579202726219,155.4668821901414,77.36362085516399,30674.86638318927,3620.1310384655967,3542.767417610433,1705.002578345133
46031.54166666666,Call Queue 05,441733372739.0,0.0,0.0,6.0,68.0,74.0,137.7765436930246,31.546736716705357,27.234150952119233,28.190973796046787,29.411764705882355,22452.48318367045,0.0,2.0,27.234150952119233,0.0,6.0,4.0,0.0,0.0,6.0,10.0,1.0,1.0,0.0,69.0,75.0,1.0,0.0,1.0,20.0,3.0,811.2827170863536,115.59818947844536,686.8179266443773,24449.289034768677,1582.870337019621,420.0228010503526,359.5483681583629,23.277504956170898,6.08728697174424,330.1835762304478,274.2772624945245,8759.560533263375,25659.903785365113,25385.62652287059,1580.5356813715143
46031.58333333334,Call Queue 03,441733372731.0,6.0,3.0,11.0,45.0,56.0,171.3902751239738,38.945639399367025,42.62520504895233,25.507424252035328,28.888888888888886,6289.006968119926,2.0,2.0,42.62520504895233,1.0,10.0,1.0,0.0,0.0,11.0,7.0,0.0,1.0,1.0,45.0,57.0,0.0,0.0,1.0,13.0,6.0,884.4720736781039,385.8247289192951,487.54723220790714,9748.333832005112,3217.9063004062,241.42056347898648,216.6296407112247,71.50902889791556,5.364901410644144,139.75571040266502,183.54742502877872,9046.470856792592,10683.002513882442,10499.455088853663,1870.5266293249672
